ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11614819,JC175339,03/05/2019 06:20:00 PM,047XX W 85TH ST,0141,HOMICIDE,INVOLUNTARY MANSLAUGHTER,STREET,false,false,0834,008,18,70,01B,1145922,1847656,2019,12/30/2021 03:51:12 PM,41.737948552,-87.740966896,"(41.737948552, -87.740966896)"
26538,JE489354,12/26/2021 04:00:00 PM,039XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,1122,011,28,26,01A,1150223,1899725,2021,08/31/2022 04:51:30 PM,41.880751096,-87.723855981,"(41.880751096, -87.723855981)"
26540,JE474395,12/17/2021 04:45:00 PM,037XX W BELLE PLAINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1723,017,39,16,01A,1150592,1926989,2021,09/18/2022 04:45:51 PM,41.955558797,-87.721787145,"(41.955558797, -87.721787145)"
11741456,JC328580,06/30/2019 12:00:00 PM,098XX S VAN VLISSINGEN RD,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,0431,004,7,51,01B,1191396,1839972,2019,01/05/2022 03:47:06 PM,41.715883203,-87.574610766,"(41.715883203, -87.574610766)"
12110972,JD302966,07/19/2020 04:45:00 PM,052XX S CICERO AVE,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,0815,008,14,56,01B,1145241,1869594,2020,04/21/2021 04:52:37 PM,41.79816307,-87.74291021,"(41.79816307, -87.74291021)"
26190,JE331743,08/09/2021 03:29:00 PM,042XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,1115,011,28,26,01A,1148029,1899673,2021,08/31/2022 04:51:30 PM,41.880650875,-87.73191358,"(41.880650875, -87.73191358)"
26395,JE423731,10/27/2021 01:48:00 AM,015XX E 70TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0332,003,5,43,01A,1187756,1858884,2021,08/31/2022 04:51:30 PM,41.767866857,-87.587341608,"(41.767866857, -87.587341608)"
12337410,JE195991,04/11/2021 03:16:00 AM,006XX S AUSTIN BLVD,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,1513,015,29,25,01B,1136493,1896305,2021,01/09/2022 03:47:45 PM,41.871622647,-87.774353933,"(41.871622647, -87.774353933)"
26240,JE354838,08/30/2021 02:29:00 AM,077XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0421,004,7,43,01A,1197153,1854870,2021,08/31/2022 04:51:30 PM,41.756623356,-87.55303151,"(41.756623356, -87.55303151)"
24568,JC284016,05/29/2019 09:37:00 PM,113XX S EDBROOKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0531,005,9,49,01A,1179224,1829773,2019,09/18/2022 04:45:51 PM,41.688181442,-87.619499848,"(41.688181442, -87.619499848)"
25780,JE148087,02/21/2021 05:38:00 PM,033XX W 30TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1032,010,22,30,01A,1154742,1884545,2021,09/18/2022 04:45:51 PM,41.83900622,-87.707668681,"(41.83900622, -87.707668681)"
25758,JE133341,02/05/2021 03:18:00 PM,069XX S CAMPBELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0832,008,17,66,01A,1160908,1858516,2021,08/31/2022 04:51:30 PM,41.767453861,-87.685761929,"(41.767453861, -87.685761929)"
24816,JC486461,10/28/2019 10:19:00 AM,047XX W GLADYS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1131,011,28,25,01A,1144804,1897935,2019,08/31/2022 04:51:30 PM,41.875942998,-87.743799463,"(41.875942998, -87.743799463)"
26160,JE320791,07/31/2021 10:30:00 AM,007XX N RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1112,011,27,23,01A,1151252,1904776,2021,09/18/2022 04:45:51 PM,41.894591453,-87.719944973,"(41.894591453, -87.719944973)"
12484901,JE376393,09/16/2021 08:04:00 PM,007XX N KEDZIE AVE,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,1221,012,27,23,01B,1154904,1904844,2021,01/27/2022 03:50:35 PM,41.894705624,-87.706530337,"(41.894705624, -87.706530337)"
23130,JA150989,02/12/2017 02:30:00 PM,014XX W 84TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0614,006,21,71,01A,1168095,1849042,2017,09/18/2022 04:45:51 PM,41.741304411,-87.659690327,"(41.741304411, -87.659690327)"
24523,JC248729,05/03/2019 08:49:00 PM,036XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,2535,025,27,23,01A,1151684,1907749,2019,09/18/2022 04:45:51 PM,41.902741172,-87.718280071,"(41.902741172, -87.718280071)"
23553,JA415643,09/02/2017 05:40:00 AM,010XX N WALLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1511,015,29,25,01A,1138165,1906344,2017,09/18/2022 04:45:51 PM,41.89914092,-87.767972438,"(41.89914092, -87.767972438)"
26378,JE405290,10/18/2021 02:23:00 PM,002XX W 108TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0513,005,34,49,01A,1176610,1833323,2021,09/18/2022 04:45:51 PM,41.697982208,-87.628963178,"(41.697982208, -87.628963178)"
26499,JE471729,12/09/2021 05:25:00 PM,024XX W 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0825,008,16,66,01A,1161023,1862810,2021,09/18/2022 04:45:51 PM,41.779234826,-87.68522179,"(41.779234826, -87.68522179)"
24888,JC565147,12/30/2019 12:07:00 PM,021XX E 69TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0331,003,5,43,01A,1191853,1859641,2019,09/18/2022 04:45:51 PM,41.769845631,-87.572299952,"(41.769845631, -87.572299952)"
12235682,JD448093,12/02/2020 11:44:00 PM,003XX E WACKER SUB DR,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,0114,001,42,32,01B,1178499,1902462,2020,07/24/2022 04:47:33 PM,41.887663602,-87.619945993,"(41.887663602, -87.619945993)"
26211,JE339848,08/16/2021 09:33:00 PM,013XX W FARWELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,2431,024,49,1,01A,1165844,1945743,2021,09/18/2022 04:45:51 PM,42.006707994,-87.665179831,"(42.006707994, -87.665179831)"
26187,JE330055,08/08/2021 02:29:00 AM,018XX W 87TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2221,022,21,71,01A,1165781,1846989,2021,09/18/2022 04:45:51 PM,41.735720069,-87.668226842,"(41.735720069, -87.668226842)"
26403,JE428474,10/31/2021 01:22:00 AM,009XX N DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1212,012,2,24,01A,1162895,1906427,2021,08/31/2022 04:51:30 PM,41.898885554,-87.677137172,"(41.898885554, -87.677137172)"
23513,JA389742,08/13/2017 05:46:00 PM,102XX S EWING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0432,004,10,52,01A,1202155,1837605,2017,08/31/2022 04:51:30 PM,41.709121037,-87.535287253,"(41.709121037, -87.535287253)"
23514,JA389742,08/13/2017 05:46:00 PM,102XX S EWING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0432,004,10,52,01A,1202155,1837605,2017,09/18/2022 04:45:51 PM,41.709121037,-87.535287253,"(41.709121037, -87.535287253)"
23515,JA389742,08/13/2017 05:46:00 PM,102XX S EWING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0432,004,10,52,01A,1202155,1837605,2017,09/18/2022 04:45:51 PM,41.709121037,-87.535287253,"(41.709121037, -87.535287253)"
26412,JE385492,11/01/2021 01:26:00 AM,012XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,0324,003,5,69,01A,1185754,1858185,2021,09/18/2022 04:45:51 PM,41.765996151,-87.594701749,"(41.765996151, -87.594701749)"
26431,JE301150,07/15/2021 02:05:00 PM,012XX E 53RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0234,002,4,41,01A,1185311,1870377,2021,08/31/2022 04:51:30 PM,41.799462461,-87.595942248,"(41.799462461, -87.595942248)"
25868,JE201157,04/16/2021 02:47:00 PM,001XX W 111TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,VESTIBULE,true,true,0522,005,34,49,01A,1177334,1831018,2021,09/18/2022 04:45:51 PM,41.691640675,-87.626381549,"(41.691640675, -87.626381549)"
26426,JE396200,11/07/2021 01:39:00 AM,000XX E 111TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,9,49,01A,1178581,1831378,2021,09/18/2022 04:45:51 PM,41.692600392,-87.621805273,"(41.692600392, -87.621805273)"
25484,JD374035,09/21/2020 02:27:00 AM,034XX W CARMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1712,017,39,13,01A,1152570,1933213,2020,09/18/2022 04:45:51 PM,41.972598895,-87.714350264,"(41.972598895, -87.714350264)"
26428,JE438349,11/08/2021 03:34:00 PM,058XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0713,007,16,67,01A,1168322,1866150,2021,09/18/2022 04:45:51 PM,41.788246116,-87.658366741,"(41.788246116, -87.658366741)"
26443,JE374054,11/07/2021 06:10:00 AM,044XX W AUGUSTA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1111,011,37,23,01A,1146588,1906291,2021,08/31/2022 04:51:30 PM,41.898838999,-87.737035985,"(41.898838999, -87.737035985)"
25480,JD372683,09/20/2020 01:14:00 AM,068XX S CLAREMONT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,0832,008,17,66,01A,1161915,1859197,2020,09/18/2022 04:45:51 PM,41.769301757,-87.682051919,"(41.769301757, -87.682051919)"
25342,JD306704,07/23/2020 12:21:00 AM,014XX E 67TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,true,false,0321,003,5,42,01A,1186958,1860855,2020,09/18/2022 04:45:51 PM,41.773294408,-87.590204175,"(41.773294408, -87.590204175)"
24488,JC225720,04/15/2019 06:04:00 PM,000XX W 114TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0522,005,34,49,01A,1178011,1829378,2019,09/18/2022 04:45:51 PM,41.687125001,-87.62395243,"(41.687125001, -87.62395243)"
25286,JD291374,07/10/2020 11:07:00 AM,057XX N SHERIDAN RD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,2022,020,48,77,01A,1168598,1938218,2020,08/31/2022 04:51:30 PM,41.985999837,-87.655266727,"(41.985999837, -87.655266727)"
25830,JE180555,03/26/2021 07:51:00 PM,000XX E 117TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0532,005,9,53,01A,1178622,1827063,2021,08/31/2022 04:51:30 PM,41.68075847,-87.621785651,"(41.68075847, -87.621785651)"
12452725,JE337141,08/14/2021 12:35:00 PM,035XX N FREMONT ST,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,true,false,1924,019,44,6,01B,1169635,1923811,2021,07/04/2022 04:48:32 PM,41.946444007,-87.651874153,"(41.946444007, -87.651874153)"
26383,JE416376,10/20/2021 01:53:00 PM,021XX N CENTRAL PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1413,014,35,22,01A,1152029,1913955,2021,08/31/2022 04:51:30 PM,41.919764211,-87.716848971,"(41.919764211, -87.716848971)"
25828,JE179906,03/26/2021 12:08:00 AM,025XX W 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0835,008,18,70,01A,1160918,1852154,2021,08/31/2022 04:51:30 PM,41.749995382,-87.685900777,"(41.749995382, -87.685900777)"
26396,JE271557,10/17/2021 12:35:00 PM,105XX S PERRY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0512,005,34,49,01A,1177468,1835004,2021,08/31/2022 04:51:30 PM,41.702575814,-87.625771078,"(41.702575814, -87.625771078)"
24666,JC366242,07/27/2019 12:50:00 AM,007XX N WALLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1511,015,29,25,01A,1138190,1904523,2019,08/31/2022 04:51:30 PM,41.894143418,-87.767924691,"(41.894143418, -87.767924691)"
23097,JA124376,01/21/2017 02:09:00 PM,026XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1125,011,2,27,01A,1158688,1899586,2017,08/31/2022 04:51:30 PM,41.880200498,-87.692776891,"(41.880200498, -87.692776891)"
23108,JA132464,01/27/2017 08:27:00 PM,004XX W 129TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0523,005,9,53,01A,1175542,1818813,2017,08/31/2022 04:51:30 PM,41.658188388,-87.633305263,"(41.658188388, -87.633305263)"
23101,JA126197,01/23/2017 02:25:00 AM,050XX W MAYPOLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1142787,1900994,2017,09/18/2022 04:45:51 PM,41.884375051,-87.751129066,"(41.884375051, -87.751129066)"
23102,JA127038,01/23/2017 04:38:00 PM,050XX S RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0821,008,14,62,01A,1152227,1870713,2017,09/18/2022 04:45:51 PM,41.801099239,-87.717261535,"(41.801099239, -87.717261535)"
23155,JA161556,02/21/2017 07:03:00 AM,073XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0733,007,17,68,01A,1169921,1856227,2017,09/18/2022 04:45:51 PM,41.760981593,-87.652791743,"(41.760981593, -87.652791743)"
23188,JA184066,03/12/2017 08:43:00 AM,063XX N BROADWAY,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2433,024,40,77,01A,1167151,1942261,2017,08/31/2022 04:51:30 PM,41.997125234,-87.660471875,"(41.997125234, -87.660471875)"
23192,HZ532169,03/10/2017 08:23:00 PM,087XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2221,022,21,71,01A,1165867,1846792,2017,08/31/2022 04:51:30 PM,41.735177647,-87.66791735,"(41.735177647, -87.66791735)"
23189,JA185074,03/13/2017 04:44:00 PM,086XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0613,006,21,71,01A,1169168,1847497,2017,08/31/2022 04:51:30 PM,41.737041597,-87.655803482,"(41.737041597, -87.655803482)"
23195,JA163824,03/16/2017 03:47:00 PM,091XX S OGLESBY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0413,004,7,48,01A,1193426,1844834,2017,08/31/2022 04:51:30 PM,41.729175666,-87.567017524,"(41.729175666, -87.567017524)"
23201,JA200190,03/25/2017 03:24:00 PM,049XX W HUBBARD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1143291,1902558,2017,08/31/2022 04:51:30 PM,41.888657457,-87.7492392,"(41.888657457, -87.7492392)"
23238,G647504,02/11/2017 06:32:00 PM,011XX W 51ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0933,009,16,61,01A,1169363,1870973,2017,08/31/2022 04:51:30 PM,41.801458486,-87.654410134,"(41.801458486, -87.654410134)"
23240,JA221874,04/12/2017 01:04:00 PM,054XX W KAMERLING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2532,025,37,25,01A,1139843,1908453,2017,09/18/2022 04:45:51 PM,41.904897757,-87.761757487,"(41.904897757, -87.761757487)"
23241,JA154850,02/15/2017 03:27:00 PM,039XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0921,009,14,58,01A,1156327,1878134,2017,09/18/2022 04:45:51 PM,41.821381819,-87.702025334,"(41.821381819, -87.702025334)"
23281,JA260171,05/12/2017 01:57:00 AM,101XX S LA SALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,9,49,01A,1177060,1837690,2017,08/31/2022 04:51:30 PM,41.709955763,-87.627184409,"(41.709955763, -87.627184409)"
23306,JA005060,05/23/2017 02:30:00 AM,098XX S AVENUE H,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0432,004,10,52,01A,1202788,1840516,2017,08/31/2022 04:51:30 PM,41.717092925,-87.532870094,"(41.717092925, -87.532870094)"
23335,JA291720,06/04/2017 03:55:00 AM,002XX N LEAVITT ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1223,012,27,28,01A,1161709,1901399,2017,08/31/2022 04:51:30 PM,41.885113119,-87.681633563,"(41.885113119, -87.681633563)"
23353,JA301701,06/11/2017 03:17:00 AM,053XX S SEELEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,1163603,1869068,2017,08/31/2022 04:51:30 PM,41.796353835,-87.67558769,"(41.796353835, -87.67558769)"
23378,JA312686,06/18/2017 07:56:00 PM,012XX S AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1150903,1894255,2017,08/31/2022 04:51:30 PM,41.865727523,-87.721502227,"(41.865727523, -87.721502227)"
23396,JA323904,06/26/2017 08:23:00 PM,048XX W GLADYS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1533,015,24,25,01A,1144090,1897901,2017,08/31/2022 04:51:30 PM,41.875863126,-87.746421901,"(41.875863126, -87.746421901)"
23174,JA174700,03/04/2017 12:33:00 PM,054XX W OHIO ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1523,015,37,25,01A,1139987,1903437,2017,08/31/2022 04:51:30 PM,41.891130616,-87.761351366,"(41.891130616, -87.761351366)"
23422,JA334807,07/05/2017 04:20:00 AM,110XX S EBERHART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,9,49,01A,1181500,1831755,2017,08/31/2022 04:51:30 PM,41.693568267,-87.611106817,"(41.693568267, -87.611106817)"
23443,JA347202,07/14/2017 02:43:00 AM,080XX S VERNON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0631,006,6,44,01A,1180638,1851834,2017,08/31/2022 04:51:30 PM,41.748687349,-87.613648217,"(41.748687349, -87.613648217)"
23445,JA348123,07/14/2017 07:44:00 PM,045XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1131,011,24,26,01A,1146155,1898302,2017,09/18/2022 04:45:51 PM,41.876924519,-87.738829686,"(41.876924519, -87.738829686)"
23453,JA349234,07/15/2017 04:28:00 PM,001XX W 95TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0634,006,21,49,01A,1177048,1841963,2017,08/31/2022 04:51:30 PM,41.721681725,-87.627099997,"(41.721681725, -87.627099997)"
23509,JA388710,08/12/2017 09:55:00 PM,026XX W 15TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1023,010,28,29,01A,1158832,1892622,2017,08/31/2022 04:51:30 PM,41.861087647,-87.692439057,"(41.861087647, -87.692439057)"
23526,JA395763,08/18/2017 02:35:00 AM,068XX S JEFFERY BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0331,003,5,43,01A,1190726,1859931,2017,08/31/2022 04:51:30 PM,41.770668705,-87.576421618,"(41.770668705, -87.576421618)"
23563,JA420481,09/06/2017 05:27:00 AM,052XX W GLADYS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1522,015,29,25,01A,1141414,1897838,2017,08/31/2022 04:51:30 PM,41.875740039,-87.75624889,"(41.875740039, -87.75624889)"
23555,JA417818,09/03/2017 10:58:00 PM,059XX W BELDEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2515,025,37,19,01A,1136445,1914674,2017,08/31/2022 04:51:30 PM,41.922030372,-87.774090564,"(41.922030372, -87.774090564)"
23606,JA450965,09/29/2017 03:28:00 AM,022XX S KILDARE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,1013,010,22,29,01A,1148295,1888697,2017,09/18/2022 04:45:51 PM,41.850526285,-87.731219518,"(41.850526285, -87.731219518)"
23623,JA451059,10/02/2017 02:28:00 PM,004XX W 102ND PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,2232,022,9,73,01A,1175097,1836945,2017,08/31/2022 04:51:30 PM,41.707955327,-87.634395343,"(41.707955327, -87.634395343)"
23626,JA461031,10/06/2017 07:47:00 PM,008XX E 83RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0631,006,8,44,01A,1183484,1850149,2017,08/31/2022 04:51:30 PM,41.743997733,-87.603271938,"(41.743997733, -87.603271938)"
23627,JA461918,10/07/2017 11:11:00 AM,018XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1233,012,25,31,01A,1167991,1891294,2017,08/31/2022 04:51:30 PM,41.857250966,-87.658856658,"(41.857250966, -87.658856658)"
23636,JA467767,10/11/2017 08:59:00 PM,001XX S WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1223,012,2,28,01A,1160434,1899185,2017,08/31/2022 04:51:30 PM,41.879064179,-87.686376869,"(41.879064179, -87.686376869)"
23637,JA467986,10/12/2017 03:47:00 AM,049XX S KOMENSKY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0815,008,14,57,01A,1150199,1871523,2017,09/18/2022 04:45:51 PM,41.803361645,-87.724677978,"(41.803361645, -87.724677978)"
23638,JA468208,10/12/2017 10:18:00 AM,029XX N GRESHAM AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,1412,014,35,21,01A,1152366,1919558,2017,08/31/2022 04:51:30 PM,41.935132655,-87.715462428,"(41.935132655, -87.715462428)"
23663,JA485457,10/25/2017 03:11:00 PM,051XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0233,002,4,40,01A,1182464,1870896,2017,08/31/2022 04:51:30 PM,41.800953185,-87.606366705,"(41.800953185, -87.606366705)"
23722,JA541827,12/08/2017 05:52:00 PM,043XX S HONORE ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0924,009,12,61,01A,1164745,1875836,2017,08/31/2022 04:51:30 PM,41.814901972,-87.671208675,"(41.814901972, -87.671208675)"
23724,JA543618,12/10/2017 05:15:00 AM,106XX S PERRY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0512,005,34,49,01A,1177481,1834530,2017,08/31/2022 04:51:30 PM,41.701274797,-87.625737736,"(41.701274797, -87.625737736)"
23725,JA543644,12/10/2017 05:54:00 AM,053XX S WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0923,009,14,63,01A,1159281,1869101,2017,08/31/2022 04:51:30 PM,41.796534046,-87.691435992,"(41.796534046, -87.691435992)"
23733,JA546076,12/13/2017 01:57:00 AM,007XX N LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1151587,1904667,2017,08/31/2022 04:51:30 PM,41.894285768,-87.718717474,"(41.894285768, -87.718717474)"
23735,JA551710,12/16/2017 04:15:00 PM,056XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0711,007,20,68,01A,1172261,1867544,2017,09/18/2022 04:45:51 PM,41.79198564,-87.643882981,"(41.79198564, -87.643882981)"
23255,JA236366,04/23/2017 07:59:00 PM,002XX W 61ST PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0711,007,20,68,01A,1175488,1864144,2017,08/31/2022 04:51:30 PM,41.782584059,-87.632151853,"(41.782584059, -87.632151853)"
23994,F780368,03/03/2018 01:25:00 PM,035XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0212,002,4,35,01A,1180172,1881335,2018,08/31/2022 04:51:30 PM,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
24005,JB308785,06/16/2018 06:00:00 PM,016XX E 53RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0234,002,5,41,01A,1188254,1870450,2018,08/31/2022 04:51:30 PM,41.799592992,-87.585147348,"(41.799592992, -87.585147348)"
24955,JD151927,02/14/2020 05:55:00 PM,080XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0611,006,21,71,01A,1166407,1851486,2020,08/31/2022 04:51:30 PM,41.748047193,-87.665805608,"(41.748047193, -87.665805608)"
25026,JD204795,04/08/2020 02:50:00 PM,011XX W 47TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0925,009,11,61,01A,1169611,1873634,2020,08/31/2022 04:51:30 PM,41.808755179,-87.653423428,"(41.808755179, -87.653423428)"
25301,JD294602,07/12/2020 05:45:00 AM,021XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0331,007,5,43,01A,1163514,1857561,2020,08/31/2022 04:51:30 PM,41.76477897,-87.676236515,"(41.76477897, -87.676236515)"
26278,JE370394,09/12/2021 04:28:00 AM,027XX W POLK ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1135,011,28,27,01A,1158131,1896255,2021,08/31/2022 04:51:30 PM,41.8710713,-87.694913112,"(41.8710713, -87.694913112)"
23791,JB127534,01/24/2018 06:45:00 AM,004XX S PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,26,01A,1149797,1897611,2018,09/18/2022 04:45:51 PM,41.874958334,-87.725475207,"(41.874958334, -87.725475207)"
25197,JD268650,06/19/2020 12:10:00 AM,063XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0312,003,20,69,01A,1180014,1862880,2020,08/31/2022 04:51:30 PM,41.779013043,-87.615597022,"(41.779013043, -87.615597022)"
